wsid,hr,temp,hmdy,wdsp,gust,gbrd
303,11,20.7,65.0,2.2,5.1,362.999
303,12,25.2,57.0,3.6,8.0,1913.661
303,11,23.6,87.0,1.2,3.0,201.991
303,9,25.1,87.0,2.5,5.3,29.717
303,7,22.5,92.0,1.0,4.5,0.0
303,18,21.6,88.0,1.6,6.9,670.349
303,7,17.8,86.0,1.4,3.4,0.0
303,22,23.9,78.0,2.8,7.1,0.0
303,14,29.8,50.0,2.6,6.8,1996.829
303,17,31.0,63.0,4.5,10.2,3325.973
303,4,20.3,94.0,0.5,2.0,0.0
303,6,21.9,93.0,1.2,3.4,0.0
303,4,18.2,94.0,0.7,3.1,0.0
303,5,22.9,95.0,1.0,2.4,0.0
303,0,20.8,92.0,2.9,10.0,0.0
303,4,21.0,78.0,2.2,6.2,0.0
303,0,25.0,91.0,1.2,5.8,0.0
303,11,29.0,52.0,3.1,9.2,1932.236
303,9,23.2,80.0,2.5,5.8,120.894
303,18,27.2,61.0,4.6,10.3,1688.046
303,14,26.1,54.0,3.6,8.6,2737.725
303,16,30.0,54.0,3.7,7.8,3783.895
303,7,21.8,85.0,0.2,2.9,0.0
303,18,24.2,63.0,2.6,6.3,801.227
303,8,19.9,95.0,0.6,1.5,0.0
303,4,18.6,96.0,0.7,1.3,0.0
303,4,18.4,96.0,1.1,2.3,0.0
303,9,18.4,96.0,1.5,2.7,0.0
303,2,24.9,76.0,3.3,11.3,0.0
303,17,28.6,56.0,5.4,11.4,3028.906
303,12,25.6,69.0,1.5,3.4,1745.642
303,1,22.2,95.0,0.6,2.1,0.0
303,2,20.0,95.0,1.0,3.8,0.0
303,23,23.9,70.0,3.7,8.4,0.0
303,14,31.3,49.0,3.0,6.2,2858.695
303,2,16.9,66.0,3.3,9.7,0.0
303,11,22.5,76.0,2.2,5.5,585.101
303,9,18.9,94.0,0.6,2.5,0.0
303,3,21.0,87.0,1.0,6.1,0.0
303,2,19.9,93.0,0.6,1.7,0.0
303,1,25.9,71.0,3.1,6.5,0.0
303,3,24.5,78.0,2.5,5.0,0.0
303,21,24.9,74.0,4.9,10.6,12.067
303,2,23.0,91.0,0.6,3.3,0.0
303,7,21.7,91.0,1.6,3.5,0.0
303,5,14.9,86.0,1.0,2.5,0.0
303,11,18.9,74.0,2.8,12.7,449.778
303,18,26.8,61.0,2.7,5.6,1637.468
303,23,25.5,65.0,3.2,7.6,0.0
303,16,27.2,78.0,2.6,5.0,1351.0
303,23,24.5,76.0,1.9,10.0,0.0
303,8,16.8,95.0,1.3,2.7,0.0
303,20,28.6,73.0,1.9,6.1,564.971
303,2,21.9,92.0,2.2,5.0,0.0
303,15,26.9,66.0,2.4,4.1,2086.127
303,10,22.8,83.0,2.9,6.9,98.166
303,7,21.6,95.0,0.9,3.4,0.0
303,11,21.2,89.0,1.5,3.1,596.315
303,14,30.7,52.0,3.7,8.4,2837.463
303,23,25.8,80.0,2.2,6.9,0.0
303,21,24.5,76.0,1.5,4.7,0.0
303,2,23.4,75.0,2.8,9.4,0.0
303,19,24.9,65.0,3.7,8.7,779.906
303,22,24.7,77.0,3.5,7.0,5.526
303,19,23.8,70.0,3.5,8.1,488.117
303,7,16.7,90.0,1.4,2.7,0.0
303,11,25.1,85.0,1.3,2.5,1069.093
303,11,26.2,73.0,2.9,5.9,2077.13
303,21,24.5,94.0,0.9,13.8,69.978
303,13,29.4,58.0,0.9,3.2,2430.095
303,14,29.8,61.0,3.0,5.3,2802.816
303,23,23.7,85.0,1.8,4.0,0.0
303,20,26.7,68.0,4.6,10.9,746.015
303,16,22.4,55.0,4.5,10.0,1891.202
303,1,24.6,76.0,2.0,5.4,0.0
303,8,23.3,89.0,1.6,5.3,0.0
303,22,23.4,81.0,1.6,6.2,0.0
303,22,24.0,82.0,2.9,7.0,0.0
303,0,24.9,73.0,2.2,6.3,0.0
303,13,25.3,86.0,0.9,3.1,643.021
303,21,26.7,80.0,2.2,6.5,8.438
303,8,19.2,91.0,1.2,2.3,0.0
303,4,20.0,87.0,1.1,2.6,0.0
303,9,22.1,89.0,0.7,2.0,108.178
303,16,29.8,41.0,2.7,7.1,2607.82
303,7,22.9,94.0,0.9,2.5,0.0
303,7,23.0,92.0,0.5,1.5,0.0
303,9,21.8,97.0,0.9,2.2,0.0
303,10,25.8,70.0,1.9,4.1,951.808
303,11,24.1,72.0,2.3,4.8,644.727
303,4,23.6,86.0,0.4,2.4,0.0
303,10,25.5,72.0,2.7,7.5,774.815
303,11,21.3,82.0,1.3,3.9,906.216
303,19,26.5,55.0,3.5,9.4,1259.231
303,1,25.1,74.0,3.1,6.8,0.0
303,10,23.5,87.0,2.3,4.1,370.762
303,2,23.1,81.0,2.7,7.0,0.0
303,4,24.8,72.0,3.1,7.3,0.0
303,5,15.7,97.0,0.8,1.7,0.0
303,7,17.4,74.0,1.4,3.5,0.0
303,5,23.8,85.0,1.8,7.0,0.0
303,6,22.1,86.0,0.6,2.8,0.0
303,13,31.6,51.0,2.1,5.4,2836.469
303,4,21.8,90.0,1.1,2.1,0.0
303,5,25.0,82.0,1.9,3.9,0.0
303,20,24.4,85.0,1.8,4.3,127.011
303,17,26.4,59.0,5.0,11.1,2829.692
303,19,26.1,65.0,4.4,8.3,1305.743
303,3,23.1,94.0,0.9,2.2,0.0
303,22,26.5,80.0,1.1,6.5,0.0
303,14,29.0,60.0,2.2,4.7,1272.074
303,3,19.5,78.0,3.7,11.5,0.0
303,11,26.4,71.0,3.3,7.0,1243.386
303,20,24.5,79.0,1.2,3.8,167.329
303,20,23.8,63.0,4.5,10.3,658.282
303,8,23.5,92.0,0.7,1.8,0.0
303,23,23.6,91.0,1.0,4.6,0.0
303,20,22.2,78.0,2.4,5.7,471.812
303,11,21.6,65.0,1.4,3.7,310.657
303,3,20.2,95.0,1.3,2.8,0.0
303,8,22.6,83.0,2.3,5.3,0.0
303,4,17.2,89.0,1.7,3.7,0.0
303,10,26.7,65.0,3.2,7.6,1104.822
303,12,28.6,66.0,1.8,4.4,1999.668
303,2,23.9,89.0,0.7,2.5,0.0
303,17,28.9,64.0,3.5,7.4,2956.01
303,18,25.0,54.0,3.2,7.7,1769.905
303,6,22.5,92.0,1.1,2.6,0.0
303,21,22.1,72.0,1.3,5.3,26.959
303,6,17.7,90.0,1.2,3.7,0.0
303,8,21.7,96.0,1.1,2.5,0.0
303,4,19.8,81.0,1.6,4.0,0.0
303,3,22.9,93.0,0.8,3.4,0.0
303,3,18.9,95.0,1.0,1.9,0.0
303,20,19.3,57.0,2.3,7.7,269.345
303,14,28.5,63.0,1.5,4.8,1977.225
303,2,19.4,96.0,0.6,2.3,0.0
303,19,29.1,62.0,4.3,9.2,1871.847
303,15,32.5,48.0,3.1,6.4,3017.517
303,16,32.1,52.0,4.1,8.6,2614.831
303,4,22.9,92.0,1.4,2.8,0.0
303,19,21.8,70.0,2.3,7.5,425.102
303,10,20.1,96.0,1.7,2.7,81.723
303,6,16.8,91.0,0.5,2.3,0.0
303,7,22.9,73.0,0.7,3.5,0.0
303,9,21.6,91.0,1.4,2.8,9.335
303,22,26.6,74.0,1.7,4.9,0.0
303,12,29.3,53.0,4.0,8.4,2640.971
303,23,25.8,81.0,2.8,6.6,0.0
303,21,26.0,76.0,3.6,9.0,98.343
303,10,27.4,71.0,2.2,4.6,789.745
303,18,26.5,63.0,3.7,9.6,1765.834
303,12,22.9,57.0,2.1,6.0,1614.035
303,8,21.2,82.0,1.0,1.5,0.0
303,5,24.0,94.0,0.5,1.7,0.0
303,1,22.1,89.0,1.0,3.0,0.0
303,1,22.4,96.0,0.8,2.5,0.0
303,17,26.6,59.0,3.3,8.1,1797.981
303,13,28.2,64.0,2.1,6.1,2607.579
303,15,29.9,52.0,3.1,7.2,2757.972
303,17,30.7,47.0,3.1,6.6,3351.618
303,20,23.0,93.0,1.1,6.5,53.9
303,10,25.3,60.0,3.7,8.3,865.434
303,17,28.1,53.0,2.8,6.7,2217.54
303,3,22.1,90.0,1.1,2.2,0.0
303,3,22.8,81.0,0.8,4.5,0.0
303,19,29.8,55.0,3.5,9.4,2132.709
303,19,27.7,70.0,1.5,3.5,943.188
303,3,26.6,79.0,3.0,8.5,0.0
303,20,22.9,68.0,2.3,5.3,179.521
303,4,17.6,94.0,1.0,2.2,0.0
303,19,27.9,69.0,4.0,9.7,1107.642
303,15,28.2,58.0,4.6,10.9,3722.563
303,7,18.0,97.0,0.8,1.5,0.0
303,22,23.6,87.0,1.3,3.0,5.556
303,21,25.0,82.0,3.0,7.6,3.09
303,19,23.9,56.0,2.6,8.2,1400.078
303,8,23.0,82.0,2.6,7.3,0.0
303,14,24.6,66.0,1.1,4.3,2557.063
303,22,24.5,84.0,1.6,4.3,0.0
303,2,25.2,82.0,2.5,6.6,0.0
303,21,26.0,76.0,3.3,7.5,250.166
303,19,28.7,66.0,4.1,10.6,1103.155
303,6,19.9,93.0,1.1,2.5,0.0
303,0,20.8,59.0,1.5,5.6,0.0
303,8,20.2,81.0,3.7,10.3,0.0
303,21,26.2,78.0,2.1,6.4,102.682
303,10,19.2,97.0,0.4,1.3,73.625
303,16,30.0,55.0,5.4,10.4,3863.53
303,3,23.5,94.0,0.5,1.7,0.0
303,2,19.0,87.0,1.1,2.9,0.0
303,16,27.3,54.0,4.1,9.8,2958.756
303,7,14.5,93.0,1.2,3.1,0.0
303,12,25.3,90.0,0.9,2.1,889.517
303,7,22.5,77.0,2.4,7.3,0.0
303,23,27.7,80.0,1.1,4.1,0.0
303,19,27.9,62.0,5.4,13.3,2070.855
303,18,26.2,63.0,3.5,8.0,1692.544
303,23,26.4,82.0,2.2,5.3,0.0
303,2,22.4,95.0,0.6,2.2,0.0
303,3,21.9,95.0,0.7,2.4,0.0
303,8,22.2,97.0,0.5,2.2,0.0
303,13,23.4,56.0,4.2,15.1,2536.333
303,1,24.9,76.0,3.1,9.5,0.0
303,17,27.3,47.0,3.5,8.1,2192.082
303,21,25.0,77.0,3.1,6.9,22.208
303,20,28.3,63.0,3.8,7.9,1043.545
303,12,29.2,62.0,1.9,5.4,1838.723
303,18,29.8,62.0,2.8,7.2,2245.032
303,5,18.0,93.0,1.4,3.4,0.0
303,12,22.5,70.0,1.9,4.0,1497.942
303,17,28.3,63.0,3.3,7.9,2179.259
303,23,24.0,89.0,2.0,5.8,0.0
303,10,23.1,88.0,1.7,7.2,247.669
303,2,25.4,81.0,2.4,5.9,0.0
303,23,20.2,90.0,0.6,2.7,0.0
303,12,26.3,51.0,3.2,9.0,2267.588
303,20,24.4,71.0,2.6,6.3,132.515
303,22,22.8,77.0,1.5,6.0,0.0
303,23,23.2,79.0,2.8,9.2,0.0
303,2,20.4,92.0,0.5,3.0,0.0
303,1,25.8,81.0,1.1,3.9,0.0
303,0,19.8,92.0,0.8,3.3,0.0
303,10,23.4,93.0,1.1,5.0,397.79
303,19,25.9,86.0,1.3,2.8,714.756
303,4,17.3,97.0,0.8,1.8,0.0
303,20,26.6,75.0,2.8,6.5,834.09
303,3,21.6,81.0,1.6,5.4,0.0
303,21,22.7,76.0,1.3,5.4,0.237
303,5,23.1,89.0,0.6,5.0,0.0
303,11,20.4,81.0,2.1,4.6,434.789
303,21,23.6,80.0,2.7,7.3,18.232
303,3,17.9,92.0,1.2,3.2,0.0
303,2,26.6,78.0,2.6,7.3,0.0
303,10,21.2,88.0,1.8,4.0,463.255
303,0,23.0,78.0,3.4,7.3,0.0
303,11,20.9,84.0,1.3,3.5,737.85
303,19,27.3,77.0,2.7,6.0,1378.99
303,11,21.2,78.0,0.8,2.4,602.558
303,2,23.2,91.0,0.9,1.7,0.0
303,2,23.4,92.0,1.6,3.8,0.0
303,7,18.1,97.0,1.0,2.3,0.0
303,12,26.0,66.0,3.0,6.9,953.113
303,16,31.1,55.0,3.3,6.6,2609.296
303,7,21.4,80.0,1.8,6.8,0.0
303,17,31.3,53.0,3.5,6.5,2928.939
303,23,22.9,81.0,2.5,6.1,0.0
303,17,23.7,90.0,1.5,4.7,303.817
303,13,29.2,62.0,2.5,5.2,2609.246
303,18,23.9,51.0,2.9,7.1,2337.516
303,20,24.5,79.0,1.1,3.5,248.865
303,12,24.9,56.0,2.0,4.2,2118.983
303,19,24.5,82.0,2.0,5.0,280.984
303,22,25.2,82.0,1.0,3.3,0.0
303,4,25.7,82.0,2.3,7.4,0.0
303,13,27.8,61.0,2.6,7.5,1941.32
303,12,22.8,59.0,1.9,4.6,1816.03
303,19,29.2,61.0,4.4,10.2,1981.65
303,3,23.0,94.0,0.7,1.4,0.0
303,4,16.7,89.0,1.0,3.8,0.0
303,16,29.4,62.0,3.1,6.4,3349.745
303,0,25.2,82.0,1.4,3.7,0.0
303,20,27.6,74.0,3.0,7.8,700.625
303,10,26.0,74.0,2.4,4.6,398.919
303,8,22.2,96.0,0.9,2.3,0.0
303,7,17.8,88.0,1.6,3.3,0.0
303,4,23.6,95.0,0.9,1.6,0.0
303,17,31.6,60.0,4.1,9.4,3088.688
303,15,27.5,50.0,1.8,5.8,2627.362
303,6,21.0,91.0,0.7,2.0,0.0
303,18,25.0,62.0,3.8,8.2,1272.272
303,2,23.2,80.0,1.7,5.4,0.0
303,18,31.3,56.0,3.9,7.5,2427.844
303,12,28.1,71.0,0.9,2.6,2268.301
303,8,21.6,95.0,1.1,2.3,0.0
303,8,17.3,97.0,1.1,2.3,0.0
303,2,18.2,96.0,0.9,2.4,0.0
303,4,24.1,75.0,1.0,2.4,0.0
303,14,23.7,81.0,1.7,3.9,1497.794
303,8,23.2,97.0,1.1,3.7,0.0
303,22,22.6,80.0,2.1,10.3,0.0
303,11,25.5,80.0,1.5,3.5,991.378
303,15,25.4,74.0,2.0,7.5,815.211
303,23,24.8,88.0,0.9,2.6,0.0
303,20,23.0,77.0,2.1,5.8,88.356
303,5,20.1,96.0,0.3,1.4,0.0
303,17,26.8,48.0,4.0,9.8,3017.946
303,19,24.4,74.0,3.4,10.1,491.069
303,22,26.4,75.0,1.5,6.2,0.0
303,0,23.3,80.0,2.0,5.1,0.0
303,4,20.0,95.0,1.5,2.5,0.0
303,9,23.2,91.0,0.7,1.0,97.042
303,16,22.3,61.0,2.6,7.8,1068.36
303,10,27.4,62.0,3.0,6.2,1152.218
303,18,27.8,71.0,4.0,9.6,1127.02
303,11,22.2,84.0,0.7,6.1,928.959
303,14,26.8,51.0,2.4,7.3,2426.169
303,0,18.9,95.0,0.8,1.9,0.0
303,18,27.1,57.0,3.4,6.9,1657.193
303,7,22.4,91.0,1.8,6.4,0.0
303,21,24.5,73.0,4.8,11.3,59.141
303,8,22.9,95.0,0.9,1.8,0.0
303,14,31.9,45.0,2.9,6.9,3510.386
303,23,22.4,82.0,2.6,5.9,0.0
303,21,21.4,73.0,0.9,4.3,0.58
303,11,25.0,81.0,1.4,4.3,631.943
303,16,27.5,70.0,3.1,6.9,3713.211
303,20,28.4,72.0,2.2,5.1,682.431
303,2,22.2,96.0,0.8,1.6,0.0
303,12,27.1,76.0,1.7,4.6,1840.328
303,2,23.4,91.0,1.1,3.1,0.0
303,21,23.9,76.0,3.9,9.4,5.465
303,1,24.5,86.0,1.5,3.9,0.0
303,18,27.0,65.0,4.4,10.0,1731.273
303,22,21.9,87.0,1.2,6.2,0.0
303,10,25.9,80.0,3.4,8.0,298.633
303,0,25.4,87.0,1.8,7.1,0.0
303,17,30.1,59.0,3.7,7.2,2682.111
303,1,23.6,90.0,1.1,3.7,0.0
303,15,29.4,51.0,3.4,8.2,2413.397
303,17,30.1,60.0,4.1,7.9,2444.413
303,5,21.9,90.0,1.4,2.4,0.0
303,3,18.3,94.0,1.3,3.5,0.0
303,22,24.6,78.0,4.6,10.8,0.0
303,0,21.8,78.0,2.5,5.6,0.0
303,16,28.9,62.0,3.3,7.6,3377.708
303,19,24.9,67.0,3.1,8.4,912.865
303,23,20.3,88.0,0.6,3.7,0.0
303,7,15.7,94.0,1.0,2.7,0.0
303,15,24.7,50.0,4.3,10.1,2814.774
303,4,22.6,95.0,0.9,1.9,0.0
303,16,30.2,37.0,4.5,10.9,3434.015
303,4,21.3,97.0,0.6,2.2,0.0
303,23,21.3,77.0,3.2,6.9,0.0
303,7,20.3,72.0,1.4,3.9,0.0
303,15,30.4,64.0,3.7,8.9,3116.752
303,20,24.2,67.0,3.2,8.8,462.183
303,4,22.5,96.0,0.8,1.6,0.0
303,6,21.9,96.0,1.2,2.3,0.0
303,18,26.7,64.0,3.7,8.3,984.215
303,2,21.4,92.0,0.6,1.2,0.0
303,6,21.5,92.0,0.8,1.8,0.0
303,4,17.8,95.0,0.9,2.4,0.0
303,23,24.9,82.0,1.6,4.7,0.0
303,0,21.0,92.0,2.8,10.5,0.0
303,4,25.4,88.0,1.6,4.3,0.0
303,22,23.3,78.0,2.5,6.7,0.0
303,0,18.9,84.0,0.5,4.1,0.0
303,5,22.2,96.0,0.9,2.2,0.0
303,0,25.0,84.0,2.4,6.8,0.0
303,6,24.1,72.0,2.2,5.0,0.0
303,8,23.4,81.0,3.4,7.9,0.0
303,13,28.9,51.0,3.3,8.3,2945.844
303,9,20.0,95.0,1.2,2.5,0.0
303,13,27.7,71.0,1.8,4.0,1710.894
303,14,30.9,56.0,2.8,6.1,3278.496
303,3,22.9,79.0,1.8,5.4,0.0
303,18,29.5,64.0,3.9,8.7,2252.572
303,10,25.6,78.0,2.3,5.0,1158.781
303,17,27.8,74.0,4.1,8.0,1599.643
303,10,23.7,93.0,1.3,2.8,410.62
303,19,26.2,61.0,3.2,7.6,1093.355
303,19,24.1,73.0,2.4,4.8,995.986
303,2,22.5,96.0,1.4,2.7,0.0
303,21,24.0,88.0,1.0,4.2,44.774
303,0,23.2,83.0,2.4,7.3,0.0
303,10,23.2,67.0,1.6,3.5,487.244
303,8,22.4,96.0,1.1,1.9,0.0
303,3,23.9,93.0,0.6,1.7,0.0
303,13,26.5,68.0,2.9,8.6,2349.463
303,2,20.7,88.0,0.7,2.4,0.0
303,19,28.9,65.0,4.6,10.9,2166.639
303,14,27.2,51.0,2.3,6.8,2226.444
303,16,31.8,38.0,2.9,7.6,2528.874
303,3,23.0,75.0,3.3,7.7,0.0
303,13,26.9,46.0,3.2,7.9,2988.144
303,14,26.5,77.0,2.8,9.3,1227.814
303,15,26.9,60.0,2.9,9.5,1802.405
303,5,24.7,85.0,0.6,3.4,0.0
303,11,23.0,75.0,1.4,2.6,588.486
303,9,18.8,96.0,0.5,1.3,0.0
303,15,23.2,59.0,3.3,7.6,2380.873
303,11,21.4,72.0,1.8,4.2,962.811
303,20,24.4,69.0,3.5,9.5,729.928
303,6,23.7,94.0,0.4,2.2,0.0
303,17,25.7,63.0,3.5,9.7,1705.39
303,16,30.9,63.0,4.1,8.7,3251.974
303,22,22.2,82.0,0.7,2.3,0.0
303,8,24.1,87.0,1.6,3.5,0.0
303,7,23.3,96.0,1.8,3.6,0.0
303,1,23.4,79.0,2.0,6.5,0.0
303,19,29.5,58.0,3.5,9.2,1981.209
303,22,19.3,96.0,0.4,2.0,0.0
303,20,22.6,57.0,2.9,5.5,365.659
303,13,28.2,69.0,1.7,3.9,2006.948
303,0,22.5,95.0,1.2,3.6,0.0
303,10,25.0,83.0,1.1,2.5,187.938
303,8,20.9,96.0,0.5,1.5,0.0
303,4,19.0,94.0,1.0,2.5,0.0
303,10,22.9,96.0,0.8,2.2,137.586
303,8,19.3,94.0,1.3,2.2,0.0
303,23,24.0,81.0,1.9,5.6,0.0
303,16,29.1,55.0,3.8,8.9,2511.023
303,5,18.4,87.0,0.6,3.0,0.0
303,13,25.8,72.0,2.5,5.3,1554.787
303,11,26.7,71.0,1.0,3.3,1005.883
303,7,18.5,91.0,0.9,2.3,0.0
303,3,22.3,87.0,0.7,3.7,0.0
303,10,17.6,93.0,1.7,4.0,46.946
303,13,26.6,78.0,0.7,2.0,1085.592
303,23,26.8,76.0,2.2,6.5,0.0
303,16,21.2,90.0,1.6,3.2,755.293
303,17,26.4,59.0,3.3,6.9,1183.449
303,3,23.3,91.0,0.6,2.6,0.0
303,11,27.3,70.0,2.1,4.9,1298.634
303,12,30.0,65.0,3.5,9.2,2410.658
303,16,24.8,65.0,2.5,5.1,2580.025
303,10,19.2,95.0,1.1,2.3,123.809
303,2,25.6,81.0,2.4,6.6,0.0
303,22,21.4,75.0,2.3,7.4,0.0
303,4,22.6,76.0,2.8,7.6,0.0
303,12,23.2,70.0,2.0,6.4,482.302
303,21,27.5,71.0,3.3,9.8,238.913
303,23,19.3,94.0,0.3,1.8,0.0
303,22,21.9,82.0,0.9,2.9,0.0
303,9,21.8,97.0,1.0,1.5,11.1
303,11,25.6,70.0,2.8,5.8,1041.399
303,23,22.4,80.0,3.0,7.8,0.0
303,21,24.1,76.0,2.6,8.2,31.812
303,6,23.3,96.0,0.7,1.8,0.0
303,13,27.9,59.0,2.6,6.3,855.283
303,2,22.9,76.0,1.1,5.5,0.0
303,9,17.1,94.0,1.1,3.9,0.0
303,17,25.0,64.0,3.0,7.2,1299.9
303,12,27.6,65.0,1.7,4.9,1244.212
303,19,27.8,72.0,4.4,10.2,1778.096
303,15,28.5,47.0,3.8,8.3,2874.365
303,1,24.5,80.0,2.7,5.7,0.0
303,3,20.9,68.0,1.5,7.3,0.0
303,20,23.6,74.0,1.6,4.1,173.137
303,4,23.7,92.0,0.6,2.3,0.0
303,10,20.9,76.0,0.6,2.2,567.923
303,15,22.6,90.0,2.5,6.8,780.954
303,16,27.5,57.0,2.7,5.7,2457.61
303,17,27.3,65.0,3.0,6.9,3356.401
303,23,25.1,78.0,1.3,4.7,0.0
303,19,27.0,62.0,3.7,9.6,1467.56
303,20,24.5,69.0,2.0,5.7,145.793
303,17,26.0,62.0,2.6,6.4,1752.751
303,19,25.6,65.0,2.0,6.0,983.416
303,10,20.8,76.0,0.6,3.6,343.044
303,16,28.2,54.0,4.5,11.5,3435.986
303,20,22.6,72.0,2.1,5.5,182.847
303,6,23.6,93.0,0.9,2.5,0.0
303,10,24.7,76.0,1.1,3.5,1107.755
303,4,18.2,95.0,1.1,2.2,0.0
303,17,24.7,49.0,2.5,7.3,2349.942
303,3,22.9,96.0,0.6,1.5,0.0
303,20,23.3,74.0,1.1,4.2,496.008
303,7,18.9,94.0,2.0,4.0,0.0
303,2,20.0,78.0,1.7,4.2,0.0
303,4,22.9,94.0,0.7,1.4,0.0
303,19,28.0,62.0,3.1,6.6,944.633
303,14,30.6,54.0,2.3,5.6,3215.804
303,21,23.2,59.0,2.1,5.8,28.603
303,5,22.7,95.0,0.9,2.6,0.0
303,20,23.5,66.0,2.5,6.6,599.949
303,7,22.3,96.0,0.7,1.3,0.0
303,1,20.5,89.0,0.5,2.3,0.0
303,10,19.3,81.0,0.4,3.8,220.322
303,23,24.4,92.0,0.8,1.7,0.0
303,23,19.3,93.0,1.0,1.4,0.0
303,21,21.9,75.0,1.4,3.5,0.0
303,15,23.8,62.0,2.5,6.2,1501.658
303,4,18.9,96.0,1.1,1.5,0.0
303,15,24.4,62.0,3.2,7.3,2174.285
303,14,26.7,49.0,3.5,8.7,3455.446
303,23,25.0,84.0,1.7,4.8,0.0
303,2,26.3,84.0,2.2,5.7,0.0
303,12,28.6,66.0,1.4,3.4,2298.285
303,22,20.2,87.0,0.8,3.3,0.0
303,6,18.8,89.0,1.0,3.2,0.0
303,19,22.7,71.0,2.0,6.0,872.769
303,17,33.0,53.0,3.7,7.8,3168.156
303,8,16.5,89.0,1.4,3.7,0.0
303,5,25.2,83.0,2.6,6.0,0.0
303,8,26.0,83.0,2.8,6.2,0.0
303,3,18.8,89.0,1.0,1.9,0.0
303,20,22.3,79.0,1.4,4.1,188.09
303,14,32.7,49.0,2.8,7.4,3560.348
303,0,21.4,76.0,1.5,4.6,0.0
303,6,21.4,90.0,1.3,5.6,0.0
303,2,24.5,78.0,1.9,5.6,0.0
303,13,29.1,59.0,3.6,6.1,2478.826
303,20,24.8,77.0,2.4,5.8,682.307
303,11,21.9,78.0,1.5,3.9,1067.998
303,9,23.1,86.0,0.6,2.0,110.457
303,15,25.5,44.0,2.5,5.7,2953.56
303,6,23.5,93.0,0.2,2.0,0.0
303,6,22.1,96.0,1.2,2.4,0.0
303,0,20.5,75.0,4.3,11.8,0.0
303,7,23.0,97.0,1.0,1.9,0.0
303,20,28.6,65.0,3.6,8.6,1078.682
303,10,25.1,78.0,1.9,3.8,944.664
303,11,25.2,87.0,1.5,3.6,916.861
303,22,25.4,75.0,2.8,6.9,22.574
303,22,23.1,95.0,0.5,1.8,0.0
303,18,28.3,72.0,4.8,9.7,2300.685
303,11,25.9,86.0,2.2,8.0,494.034
303,21,27.3,73.0,2.8,6.8,247.299
303,23,17.4,91.0,0.7,1.4,0.0
303,22,23.0,90.0,2.0,5.8,2.864
303,23,20.6,60.0,3.5,8.7,0.0
303,18,24.5,55.0,2.9,5.5,1603.257
303,19,26.4,64.0,4.9,11.0,1109.091
303,11,27.3,68.0,1.7,3.8,1617.186
303,0,23.1,75.0,2.4,5.6,0.0
303,15,27.8,51.0,4.4,9.2,3683.125
303,13,28.3,49.0,2.1,4.3,3324.431
303,2,22.1,87.0,3.6,8.7,0.0
303,7,19.2,95.0,1.8,3.3,0.0
303,13,27.4,58.0,3.9,10.2,3100.763
303,13,27.1,79.0,1.9,3.8,1368.878
303,16,32.3,58.0,3.8,9.0,2674.075
303,18,25.6,58.0,4.7,10.1,2197.402
303,5,21.3,90.0,1.1,2.1,0.0
303,0,21.8,66.0,0.6,6.9,0.0
303,21,23.7,75.0,2.4,7.9,2.856
303,17,30.2,59.0,4.5,12.0,2703.939
303,1,20.4,87.0,0.8,4.1,0.0
303,19,22.6,92.0,3.5,12.8,627.183
303,11,21.4,93.0,1.1,2.7,434.98
303,12,23.5,66.0,1.9,4.9,1444.112
303,6,17.1,95.0,0.9,2.2,0.0
303,4,24.0,94.0,1.2,2.2,0.0
303,20,26.0,79.0,1.2,3.9,227.36
303,17,30.7,64.0,3.6,7.7,2589.202
303,18,26.1,55.0,2.0,5.5,1818.476
303,3,25.6,81.0,3.2,6.8,0.0
303,16,29.5,69.0,3.4,6.6,3286.415
303,14,28.0,52.0,3.6,8.3,2927.743
303,7,16.7,93.0,1.1,1.7,0.0
303,0,25.7,76.0,2.9,6.1,0.0
303,6,17.4,96.0,0.8,1.5,0.0
303,22,26.5,81.0,3.0,7.7,6.991
303,9,22.1,93.0,0.7,2.4,0.954
303,6,21.9,79.0,1.4,3.3,0.0
303,19,24.1,63.0,3.5,7.8,953.638
303,9,22.3,97.0,1.0,2.0,16.223
303,4,20.1,92.0,1.1,2.4,0.0
303,2,23.9,91.0,0.8,2.4,0.0
303,6,18.4,97.0,0.9,1.9,0.0
303,11,23.0,67.0,1.6,4.4,756.757
303,10,25.9,80.0,2.7,5.8,628.391
303,13,25.4,78.0,1.6,3.5,943.967
303,8,21.7,96.0,0.7,2.0,0.0
303,18,28.5,69.0,2.9,6.1,2828.048
303,22,24.6,81.0,3.0,7.0,0.0
303,22,24.5,64.0,1.4,4.3,18.807
303,21,23.0,72.0,1.5,6.4,31.137
303,20,25.9,78.0,3.4,7.5,215.765
303,15,27.2,64.0,3.6,6.4,1170.521
303,12,21.1,59.0,3.7,10.1,1358.447
303,0,21.6,82.0,1.0,3.2,0.0
303,17,29.7,60.0,4.8,9.8,3098.204
303,5,18.3,92.0,0.8,2.4,0.0
303,9,25.1,86.0,1.9,5.2,4.117
303,5,18.2,86.0,1.2,3.8,0.0
303,12,28.8,54.0,4.2,7.9,2513.808
303,7,22.9,82.0,2.5,6.1,0.0
303,3,20.0,93.0,1.1,2.0,0.0
303,3,24.1,80.0,1.7,4.9,0.0
303,14,28.4,42.0,3.3,7.0,3155.033
303,23,25.9,88.0,0.8,3.0,0.0
303,10,26.4,65.0,2.5,6.5,908.673
